ticker,fundamentals_score,trading_signal,confidence,sector,industry,market_cap,current_price,return_on_equity,return_on_assets,return_on_invested_capital,net_profit_margin,debt_to_equity,current_ratio,revenue_growth,earnings_growth,fcf_yield,earnings_quality,pe_ratio,pb_ratio,beta,individual_scores,data_completeness,success
ADI,51.8,HOLD,LOW,Technology,Semiconductors,1000000000.0,227.82,5.213,2.994,4.1704,18.652001000000002,0.20620000000000002,2.077,22.3,87.1,298.2311936,2.103392053556489,61.739838,3.2291534,1.018,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 40, 'operating_margin_score': 100, 'debt_to_equity_score': 80, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 80, 'earnings_growth_score': 100, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
NEE,51.8,HOLD,LOW,Utilities,Utilities - Regulated Electric,1000000000.0,71.85,7.5920000000000005,2.569,6.073600000000001,22.850001,1.52939,0.542,10.4,24.099999999999998,5.0,1.0,25.034843,2.9127984,0.66,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 40, 'net_profit_margin_score': 100, 'operating_margin_score': 100, 'debt_to_equity_score': 20, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 60, 'earnings_growth_score': 100, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
CHWY,51.4,HOLD,LOW,Consumer Cyclical,Internet Retail,1000000000.0,36.31,76.236,2.493,60.988800000000005,3.209,1.42519,0.8,8.3,0.0,38.6486016,1.5475687574088572,39.9011,40.12155,1.713,"{'return_on_equity_score': 100, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 100, 'net_profit_margin_score': 40, 'operating_margin_score': 20, 'debt_to_equity_score': 40, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 60, 'earnings_growth_score': 20, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
MMYT,51.4,HOLD,LOW,Consumer Cyclical,Travel Services,9776395264.0,102.75,16.558999999999997,2.5290000999999998,13.2472,10.073,22.027649999999998,1.146,5.6000000000000005,17.2,1.0217876559046621,1.5481374068703435,119.476746,209.2668,0.851,"{'return_on_equity_score': 60, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 60, 'net_profit_margin_score': 80, 'operating_margin_score': 80, 'debt_to_equity_score': 20, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 40, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
PEP,51.4,HOLD,LOW,Consumer Defensive,Beverages - Non-Alcoholic,1000000000.0,143.45,39.859,8.514,31.887200000000004,8.229000000000001,2.76868,0.775,1.0,-58.699999999999996,759.4375168,1.0,26.129326,10.670187,0.461,"{'return_on_equity_score': 100, 'return_on_assets_score': 60, 'return_on_invested_capital_score': 100, 'net_profit_margin_score': 40, 'operating_margin_score': 80, 'debt_to_equity_score': 20, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 20, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
ANSS,51.4,HOLD,LOW,Technology,Software - Application,1000000000.0,374.3,10.229999600000001,6.059,8.183999680000001,22.948,0.13932,3.657,8.200000000000001,47.699999999999996,77.2483648,1.5382764431496199,55.534126,5.3250813,1.189,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 40, 'net_profit_margin_score': 60, 'operating_margin_score': 60, 'debt_to_equity_score': 100, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 40, 'earnings_growth_score': 100, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
O,51.4,HOLD,LOW,Real Estate,REIT - Retail,1000000000.0,57.9,2.5069999999999997,2.178,2.0056,18.100001,0.6995600000000001,1.282,10.0,80.30000000000001,246.982016,3.70049006994161,52.636364,1.3396266,0.762,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 80, 'operating_margin_score': 100, 'debt_to_equity_score': 60, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 60, 'earnings_growth_score': 100, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
EXR,51.4,HOLD,LOW,Real Estate,REIT - Industrial,1000000000.0,150.86,6.393000499999999,3.329,5.1144004,27.13,0.89649,4.016,3.1,26.8,78.16817280000001,2.0894776214255586,35.08372,2.3055294,1.108,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 40, 'net_profit_margin_score': 100, 'operating_margin_score': 100, 'debt_to_equity_score': 40, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 40, 'earnings_growth_score': 100, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
DASH,51.0,HOLD,LOW,Consumer Cyclical,Internet Retail,1000000000.0,249.92,4.336,1.424,3.4688000000000003,3.016,0.06278,1.716,20.7,15.0,185.8125056,6.530973828908555,312.4,12.62031,1.703,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 40, 'operating_margin_score': 40, 'debt_to_equity_score': 100, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 100, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
MOH,51.0,HOLD,LOW,Healthcare,Healthcare Plans,8944083968.0,165.02,23.924999,6.598,19.139999200000002,2.71,0.7740600000000001,1.665,14.799999999999999,-8.1,5.728647112808501,0.47522123893805307,8.137081,1.935923,0.554,"{'return_on_equity_score': 80, 'return_on_assets_score': 40, 'return_on_invested_capital_score': 80, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 60, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 80, 'earnings_growth_score': 20, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
HYLN,50.6,HOLD,LOW,Consumer Cyclical,Auto Parts,297896096.0,1.7,-21.129,-15.092,-16.903200000000002,0.0,0.027229999999999997,13.852,10.0,15.0,-16.75294730952097,1.0,20.0,1.3066872,2.589,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 100, 'current_ratio_score': 60, 'quick_ratio_score': 60, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 80, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
TGT,50.6,HOLD,LOW,Consumer Defensive,Discount Stores,1000000000.0,106.05,29.076,6.638,23.260800000000003,3.9530000000000003,1.30213,0.935,-2.8000000000000003,11.799999999999999,296.0250112,1.5629630327430428,11.653846,3.2237964,1.214,"{'return_on_equity_score': 100, 'return_on_assets_score': 40, 'return_on_invested_capital_score': 100, 'net_profit_margin_score': 20, 'operating_margin_score': 40, 'debt_to_equity_score': 20, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 60, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
LOW,50.6,HOLD,LOW,Consumer Cyclical,Home Improvement Retail,1000000000.0,226.8,15.0,14.443,12.0,8.221,0.5,1.013,-2.0,-4.6,566.2374912,1.280691441536552,18.759306,-9.58256,0.905,"{'return_on_equity_score': 60, 'return_on_assets_score': 80, 'return_on_invested_capital_score': 60, 'net_profit_margin_score': 60, 'operating_margin_score': 60, 'debt_to_equity_score': 80, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 20, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
LIN,50.6,HOLD,LOW,Basic Materials,Specialty Chemicals,1000000000.0,472.89,17.013,6.963,13.610400000000002,20.023,0.60555,0.939,0.1,4.8,341.1000064,1.4566631988624013,34.36701,5.8600693,0.965,"{'return_on_equity_score': 60, 'return_on_assets_score': 40, 'return_on_invested_capital_score': 60, 'net_profit_margin_score': 100, 'operating_margin_score': 100, 'debt_to_equity_score': 60, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 20, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
SAGE,50.6,HOLD,LOW,Healthcare,Biotechnology,551076224.0,8.8,-63.532,-36.349,-50.8256,0.0,0.028929999999999997,9.13,78.0,15.0,-32.48994607323142,1.0,20.0,1.3428965,0.296,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 100, 'current_ratio_score': 40, 'quick_ratio_score': 40, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 100, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
EXC,50.6,HOLD,LOW,Utilities,Utilities - Regulated Electric,1000000000.0,43.99,10.099,2.7550000000000003,8.0792,11.4350006,1.74861,1.086,11.1,36.8,-193.5000064,2.131734193039861,16.35316,1.6086448,0.467,"{'return_on_equity_score': 40, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 40, 'net_profit_margin_score': 60, 'operating_margin_score': 100, 'debt_to_equity_score': 20, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 60, 'earnings_growth_score': 100, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
SBUX,50.2,HOLD,LOW,Consumer Cyclical,Restaurants,1000000000.0,94.42,15.0,8.979999,12.0,8.609,0.5,0.644,2.3,-50.3,184.8912512,1.7799686117544995,34.334545,-14.073632,1.004,"{'return_on_equity_score': 60, 'return_on_assets_score': 60, 'return_on_invested_capital_score': 60, 'net_profit_margin_score': 60, 'operating_margin_score': 40, 'debt_to_equity_score': 80, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 40, 'earnings_growth_score': 20, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
CLSK,49.8,HOLD,LOW,Financial Services,Capital Markets,3320758016.0,11.82,-11.3570005,-0.067000004,-9.0856004,-35.434,0.34234000000000003,8.668,62.5,15.0,-8.665837336339054,1.0,20.0,1.756315,4.246,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 100, 'current_ratio_score': 40, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 100, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
PANW,49.4,HOLD,LOW,Technology,Software - Infrastructure,1000000000.0,203.27,21.162,3.1040002,16.9296,13.947999999999999,0.11147,0.895,15.299999999999999,-5.1,317.5474944,2.5916142105859667,116.15429,18.72076,0.971,"{'return_on_equity_score': 40, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 80, 'net_profit_margin_score': 20, 'operating_margin_score': 40, 'debt_to_equity_score': 100, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 80, 'earnings_growth_score': 20, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
CI,49.4,HOLD,LOW,Healthcare,Healthcare Plans,1000000000.0,296.37,13.206000000000001,4.0260002,10.564800000000002,1.9709998999999998,0.7534000000000001,0.781,14.399999999999999,15.0,758.2125056,1.4785458874163435,16.52928,1.9885266,0.454,"{'return_on_equity_score': 40, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 60, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 60, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 80, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
CDW,49.0,HOLD,LOW,Technology,Information Technology Services,1000000000.0,181.14,48.707,7.611,38.9656,5.095000000000001,2.7279500000000003,1.323,6.7,6.3,96.6774976,1.0348794719605063,22.418318,10.26929,0.927,"{'return_on_equity_score': 100, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 100, 'net_profit_margin_score': 20, 'operating_margin_score': 40, 'debt_to_equity_score': 20, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 40, 'earnings_growth_score': 40, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
CUBE,49.0,HOLD,LOW,Real Estate,REIT - Industrial,9489059840.0,41.41,13.337,4.6529997,10.6696,35.729998,1.17531,0.175,4.3,-6.9,5.12778403977269,1.6256188104442166,24.502958,3.3183749,0.98,"{'return_on_equity_score': 40, 'return_on_assets_score': 40, 'return_on_invested_capital_score': 60, 'net_profit_margin_score': 100, 'operating_margin_score': 100, 'debt_to_equity_score': 40, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 40, 'earnings_growth_score': 20, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
INTU,49.0,HOLD,LOW,Technology,Software - Application,1000000000.0,785.95,17.839001,8.565000000000001,14.2712008,19.072,0.5,1.447,41.0,-18.5,519.7749759999999,1.8001729550173011,64.10685,10.898868,1.277,"{'return_on_equity_score': 20, 'return_on_assets_score': 40, 'return_on_invested_capital_score': 60, 'net_profit_margin_score': 40, 'operating_margin_score': 80, 'debt_to_equity_score': 60, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 100, 'earnings_growth_score': 20, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
BITF,48.6,HOLD,LOW,Financial Services,Capital Markets,690663488.0,1.23,-16.301,-10.4320005,-13.040799999999999,-40.092,0.038650000000000004,2.637,32.9,15.0,-43.89889392850024,1.0,20.0,1.0241466,4.104,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 100, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 100, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
MRVL,48.6,HOLD,LOW,Technology,Semiconductors,1000000000.0,74.21,-3.537,1.228,-2.8296,-7.5600000000000005,0.33892000000000005,1.305,63.3,15.0,97.05374719999999,1.0,20.0,4.8063474,1.813,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 60, 'debt_to_equity_score': 80, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 100, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
LMND,48.6,HOLD,LOW,Financial Services,Insurance - Property & Casualty,2929182720.0,39.98,-35.568002,-7.536,-28.4544016,-38.901,0.22676,1.291,27.0,15.0,0.40412296300860334,1.0,20.0,5.3657227,2.204,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 100, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 100, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
CAN,48.6,HOLD,LOW,Technology,Computer Hardware,366585440.0,0.7963,-90.43299999999999,-21.685,-72.3464,-93.622,0.193,1.501,135.9,15.0,5.0,1.0,20.0,1.2422777,3.294,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 100, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 100, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
ACB,48.6,HOLD,LOW,Healthcare,Drug Manufacturers - Specialty & Generic,273340960.0,4.84,2.604,0.62,2.0832,0.661,0.17184000000000002,4.315,34.300000000000004,15.0,-6.004634285326283,0.9735401459854015,22.0,0.4798731,3.267,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 100, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 100, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
MARA,48.6,HOLD,LOW,Financial Services,Capital Markets,6070757888.0,17.25,-10.623000000000001,-9.9029996,-8.498400000000002,-46.679002000000004,0.70711,0.792,29.5,15.0,7.049743572313585,1.0,20.0,1.6037561,6.549,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 100, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 100, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
DIS,48.6,HOLD,LOW,Communication Services,Entertainment,1000000000.0,121.47,8.894,4.481,7.115200000000001,9.475,0.39432,0.668,7.000000000000001,15.0,938.6999808,1.0,24.789795,2.0966964,1.561,"{'return_on_equity_score': 20, 'return_on_assets_score': 40, 'return_on_invested_capital_score': 40, 'net_profit_margin_score': 40, 'operating_margin_score': 80, 'debt_to_equity_score': 80, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 40, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
EVGO,48.6,HOLD,LOW,Consumer Cyclical,Specialty Retail,1105084800.0,3.6,-26.539,-9.736,-21.2312,-16.56,0.39859,2.266,36.5,15.0,-7.603771945827144,1.0,20.0,-13.138686,2.346,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 100, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 100, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
RIOT,48.6,HOLD,LOW,Financial Services,Capital Markets,5194618368.0,14.54,-14.713000000000001,-7.416,-11.770400000000002,-86.92,0.21007,3.227,103.49999999999999,15.0,-9.160259297030999,1.0,20.0,1.7290996,4.583,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 100, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 100, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
MDB,48.6,HOLD,LOW,Technology,Software - Infrastructure,1000000000.0,241.37,-4.003,-3.19,-3.2024000000000004,-4.091,0.023780000000000003,5.886,21.9,15.0,42.1320384,1.0,20.0,6.5029497,1.415,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 100, 'current_ratio_score': 40, 'quick_ratio_score': 40, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 80, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
DUK,48.2,HOLD,LOW,Utilities,Utilities - Regulated Electric,1000000000.0,119.93,9.478,2.841,7.5824,15.617,1.68902,0.768,7.5,22.0,-242.075008,1.0,19.888887,1.8750782,0.353,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 40, 'net_profit_margin_score': 80, 'operating_margin_score': 100, 'debt_to_equity_score': 20, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 40, 'earnings_growth_score': 100, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
NKE,48.2,HOLD,LOW,Consumer Cyclical,Footwear & Accessories,1000000000.0,76.27,23.290001,6.196,18.6320008,6.9510005,0.8341,2.211,-12.0,-86.2,372.0124928,1.1488039137858184,35.31018,8.519884,1.254,"{'return_on_equity_score': 80, 'return_on_assets_score': 40, 'return_on_invested_capital_score': 80, 'net_profit_margin_score': 60, 'operating_margin_score': 20, 'debt_to_equity_score': 60, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 20, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
ROP,47.8,HOLD,LOW,Technology,Software - Application,1000000000.0,563.03,8.152000600000001,4.153,6.521600480000001,20.616,0.45121,0.464,13.200000000000001,11.899999999999999,211.06124799999998,1.5656014549233568,39.538628,3.0855865,1.02,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 40, 'net_profit_margin_score': 60, 'operating_margin_score': 100, 'debt_to_equity_score': 60, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 60, 'earnings_growth_score': 60, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
INCY,47.8,HOLD,LOW,Healthcare,Biotechnology,1000000000.0,70.2,0.46900003,2.0350002,0.375200024,0.482,0.01176,2.039,19.5,6.7,61.804576,17.987446732487072,350.99997,3.7091827,0.683,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 100, 'debt_to_equity_score': 100, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 100, 'earnings_growth_score': 40, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
DE,47.4,HOLD,LOW,Industrials,Farm & Heavy Construction Machinery,1000000000.0,517.38,23.912,4.310999799999999,19.1296,12.454,2.75281,2.14,-16.2,-22.2,498.8000256,1.5667021346560062,24.994202,5.7693725,1.085,"{'return_on_equity_score': 80, 'return_on_assets_score': 40, 'return_on_invested_capital_score': 80, 'net_profit_margin_score': 60, 'operating_margin_score': 80, 'debt_to_equity_score': 20, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 20, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
FDX,47.4,HOLD,LOW,Industrials,Integrated Freight & Logistics,1000000000.0,243.2,14.704999999999998,4.828,11.764,4.654,0.5,1.193,13.900000000000002,-13.3,349.4500096,1.7215561893370208,14.467579,2.0617507,1.356,"{'return_on_equity_score': 40, 'return_on_assets_score': 40, 'return_on_invested_capital_score': 60, 'net_profit_margin_score': 20, 'operating_margin_score': 40, 'debt_to_equity_score': 80, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 80, 'earnings_growth_score': 20, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
CYBR,47.4,HOLD,LOW,Technology,Software - Infrastructure,1000000000.0,378.72,-5.3579997,-1.492,-4.28639976,-7.9750000000000005,0.5,1.287,43.4,76.0,33.914464,1.0,20.0,7.7665443,0.997,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 60, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 100, 'earnings_growth_score': 100, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
CNC,47.4,HOLD,LOW,Healthcare,Healthcare Plans,1000000000.0,28.39,7.442,2.022,5.953600000000001,1.2130001,0.6390899999999999,1.098,33.800000000000004,15.0,110.1374976,0.8422590068159689,6.8907766,0.50876313,1.0,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 40, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 60, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 100, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
PTON,47.0,HOLD,LOW,Consumer Cyclical,Leisure,2614553600.0,6.56,15.0,-1.023,12.0,-6.766,0.5,1.651,-13.100000000000001,15.0,13.042857947146311,1.0,20.0,-5.3160453,2.117,"{'return_on_equity_score': 60, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 60, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 80, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
